# walkers = all; burn = 0; skip = 300
-1.130299730084011411e+00 7.404432483155449773e-01 1.111975110419968882e+00 -6.603915734497101120e-01 -5.257387816802343572e+00 -2.826180240890296957e+00 2.028062008633562795e-03 -2.529413995029565140e-03 -3.344518877353899050e-04
-1.141941255700877234e+00 4.834116068347271700e-01 3.707560065451973030e-01 -2.544546149039441651e-01 -5.146712277903697341e+00 -2.684648561709646053e+00 1.894868684478516474e-03 -2.256032301543645785e-03 -4.771871713737045172e-04
-1.026667342233781088e+00 3.564886193353058452e-01 4.687697763024030184e-01 -5.429583366751333795e-01 -5.155272574615444192e+00 -2.723729569728842392e+00 2.344157794871906068e-03 -3.205488266330184296e-03 6.552098851185256950e-05
-1.065796751030856360e+00 6.288912275230758020e-01 7.576046467633372750e-01 -4.834795837773502303e-01 -5.086006974596241292e+00 -2.970517354532226317e+00 2.392204649202421627e-03 -3.322092835041258810e-03 1.434571196699617034e-04
-1.140438710736149330e+00 4.212831358622953770e-01 5.873207893341958474e-01 -2.834827577357179607e-01 -4.991740434700774109e+00 -2.729181081142831644e+00 2.173350075130224632e-03 -2.834226914340428043e-03 -1.494511046635678408e-04
-1.145373507580995653e+00 3.696883397013506212e-01 5.469611424125233601e-01 -2.765691958259917094e-01 -4.982120476138168108e+00 -2.670653990677966494e+00 2.148784125758755777e-03 -2.778707203515823603e-03 -1.833125714374027500e-04
-1.142213907036218279e+00 4.024383112562712750e-01 5.763586498131947344e-01 -2.519940587363008744e-01 -5.004779137031261982e+00 -2.640785207302323911e+00 2.152262838646622906e-03 -2.789014531589747298e-03 -1.754291530836171297e-04
-1.141357889184745567e+00 4.053975022873861356e-01 5.772615325054517577e-01 -2.492939406260261670e-01 -5.005467833665416144e+00 -2.643898137506507595e+00 2.154144962623262115e-03 -2.793368697203482080e-03 -1.726320537647355394e-04
-1.159184259834168618e+00 1.017774363994420783e+00 4.005751470142986381e-01 -3.472617192944695841e-01 -5.207529971258102464e+00 -4.495263258758869895e+00 2.442177953542222849e-03 -3.399610646905635788e-03 1.681146641235010085e-04
-1.201839574624099960e+00 9.008550203888627816e-01 3.810988737955978145e-01 -2.243905043473527483e-01 -5.103054457687960621e+00 -4.155304399902880697e+00 2.301867275354555539e-03 -3.104643741100005828e-03 5.169471669808452978e-06
-1.130446835858548216e+00 4.737767098829933632e-01 2.931609724271222461e-01 -2.376371041316737154e-01 -5.002110770715183286e+00 -3.969930166123714521e+00 2.209683254587554643e-03 -2.922785480812091323e-03 -8.632583691861730546e-05
-1.138113483440984730e+00 4.862562829989958146e-01 -2.299909091424150454e-01 -2.661714368156630206e-01 -5.041522741746208069e+00 -3.908631122204004882e+00 2.239109533823969815e-03 -2.981472030320917420e-03 -5.552871657924152897e-05
-1.114087981816071604e+00 5.245421657780628966e-01 -1.674487771371575562e-01 -4.037716167060518835e-01 -5.015555962869220785e+00 -4.220513676445117213e+00 2.280045481706632123e-03 -3.086772153851041929e-03 1.916844193630804112e-05
-1.106464603886790021e+00 4.470150495865041762e-01 -1.174600924761206588e-01 -3.856089112233496152e-01 -4.971300340129721995e+00 -4.079382329511476613e+00 2.269450571552266132e-03 -3.067947301391488711e-03 1.233244284842924948e-05
-1.104002884998815492e+00 4.746022049266632736e-01 -1.366355469031619307e-01 -3.971077930735367745e-01 -4.994813550739781505e+00 -4.169187213162283356e+00 2.289984399232627976e-03 -3.110676365054611259e-03 3.607005804593592206e-05
-1.017783584842217426e+00 3.522937615355480889e-01 -5.946240639170785602e-01 -1.618616352476225373e-01 -5.560549470916519077e+00 -3.518734439596869823e+00 2.480928177947567571e-03 -3.503091619116026085e-03 2.523814503671113155e-04
-1.211355544253069905e+00 9.010088836054035433e-01 -6.756373163981633789e-01 7.766781502562987161e-01 -6.350623261654414264e+00 -5.577184858947124013e+00 2.392441573658456166e-03 -3.241697279732078628e-03 4.460206578155048555e-05
-1.143134399271737767e+00 7.035554749187431511e-01 -6.552619526869720712e-01 4.470659416307327660e-01 -6.119874083338492810e+00 -4.811474149503468745e+00 2.442188538349821837e-03 -3.372223078530210260e-03 1.392350235732294460e-04
-1.081245831971308302e+00 6.046422236022954699e-01 -7.865940223800159670e-01 3.848675220730495283e-01 -6.150926091429300691e+00 -4.329604652247480701e+00 2.650799974413773751e-03 -3.813023744359587009e-03 3.908328395771107702e-04
-1.081270921619203351e+00 6.036617697369988100e-01 -7.872663595828097716e-01 3.845552911559103615e-01 -6.150404165908661902e+00 -4.330041489183132697e+00 2.649488168342064437e-03 -3.810258454086219541e-03 3.892490376443099101e-04
-1.074033144883933533e+00 6.130961781616741657e-01 -7.936322228630844355e-01 3.620618020637089707e-01 -6.164842216588168000e+00 -4.357612870903236235e+00 2.670939558193911878e-03 -3.856703913593894067e-03 4.161878961055089608e-04
-1.074033144883933533e+00 6.130961781616741657e-01 -7.936322228630844355e-01 3.620618020637089707e-01 -6.164842216588168000e+00 -4.357612870903236235e+00 2.670939558193911878e-03 -3.856703913593894067e-03 4.161878961055089608e-04
-1.039195401383970818e+00 6.229061582049588708e-02 -5.779874438066365805e-01 1.760748579347730103e-01 -5.979335863414781294e+00 -3.944481184898159576e+00 2.528291075706236637e-03 -3.495891906796210272e-03 1.637636964781197897e-04
-1.020809700456216884e+00 -2.867192362345694079e-02 -4.002411015544575790e-01 2.939892992653412307e-01 -5.766296094660908977e+00 -3.659683739158450244e+00 2.555969063623084615e-03 -3.568316311164269894e-03 2.207979351773381362e-04
-1.019159082211668732e+00 9.423748193020520247e-02 -3.663321078922271989e-01 2.370118430888554784e-01 -5.885151971797170312e+00 -3.908446399719216036e+00 2.741841055419232207e-03 -3.953768567558898182e-03 4.340516248671477933e-04
-9.403621559528343443e-01 5.736214875648648626e-02 -4.571981164296823330e-01 8.454230061945988695e-02 -5.989311835925114735e+00 -4.171212315727978570e+00 2.941851772940407960e-03 -4.376163186561102258e-03 6.710754562191797654e-04
-8.803457100343221597e-01 2.489815808668977004e-02 -4.030481906000162873e-01 -1.012568758248697520e-01 -6.022385992533374477e+00 -4.221131856508618441e+00 3.130662520550395959e-03 -4.780665239061065129e-03 9.047744146954631982e-04
-8.611736745567193374e-01 -4.921015271979498618e-01 -5.640693114486651227e-01 6.646984698673408243e-02 -5.430430756379123203e+00 -2.797607941784415964e+00 2.602323084995569746e-03 -3.683991562880620328e-03 3.032351365395578782e-04
-9.171145313842284930e-01 -2.741400690236304172e-01 -7.018131904260420662e-01 2.321229302908160985e-01 -5.562304838444717348e+00 -2.898787355785334974e+00 2.755731414693561154e-03 -3.993946717372453062e-03 4.691278674740777688e-04
-9.183175691846738875e-01 -2.813039960214707147e-01 -6.575655180645159081e-01 2.422894584343660007e-01 -5.538983365053093522e+00 -2.881223991965310205e+00 2.755099252288016436e-03 -3.994976841291641295e-03 4.720451598360579475e-04
-9.276737467004598781e-01 -2.785589913112365146e-01 -6.171205824936445428e-01 2.391340434230794232e-01 -5.524736792346521597e+00 -2.846802381918049019e+00 2.727694649351346257e-03 -3.935637479013443137e-03 4.368320501176273414e-04
-9.749989091187210022e-01 -2.223218278766490030e-01 -1.058893295538321233e+00 6.153332188929048208e-01 -5.806057169757433911e+00 -3.511255609221045404e+00 2.826472520655242890e-03 -4.106641439581698583e-03 5.072485603346023591e-04
-9.773734308033776852e-01 -2.157623046227683528e-01 -1.059603853854225175e+00 6.304093270354331757e-01 -5.801333948980144761e+00 -3.519303095745689891e+00 2.826804549697436476e-03 -4.106953522774483417e-03 5.071439305783897837e-04
-9.792659020324406827e-01 -2.249900028634875815e-01 -1.035697134204942804e+00 5.794030037573429937e-01 -5.805214153463190030e+00 -3.464113604802808055e+00 2.808656099501470084e-03 -4.068052898073813185e-03 4.840976269016683368e-04
-1.092589679773690259e+00 -1.850307797994958370e-01 -8.503817364605648077e-01 7.252967468393827222e-01 -5.653541830237957200e+00 -2.212805192073232341e+00 2.356656131973067399e-03 -3.110005699444312252e-03 -6.783974981588135333e-05
-1.262328466805111127e+00 7.803426121627143885e-02 -9.439203422151097866e-01 1.585620044346876423e+00 -5.985164784108565783e+00 -2.760994533918333715e+00 2.116688557808323653e-03 -2.581743651164346894e-03 -3.823591852155233412e-04
-1.438152156084509636e+00 2.969140004148069778e-01 6.379247047257816661e-01 8.833442634173649388e-01 -5.553736057374869972e+00 -2.073392046316659965e+00 1.890446278368950773e-03 -2.080573693487609409e-03 -6.924369672399226456e-04
-1.421976961584382249e+00 5.215597716588128430e-01 1.896457112189084970e-01 1.309415030565902693e+00 -5.779634536120127564e+00 -8.770373024197875012e-01 1.802868858646822269e-03 -1.899272127545674135e-03 -7.980354858349790166e-04
-1.445471999360911752e+00 5.947864513704321787e-01 1.767293702098172159e-01 1.570488379067611850e+00 -5.980380143800829273e+00 -8.779697568011242126e-01 1.821064158000418581e-03 -1.924057479775807041e-03 -7.948449655862826514e-04
-1.401765998135383162e+00 4.957220215427696752e-01 1.637497359050740231e-01 2.118451884062621637e+00 -6.119967384717243775e+00 -7.198953385950090933e-02 1.703975134348363531e-03 -1.689593875664512773e-03 -9.184917254059198066e-04
-1.400626460335200774e+00 4.897271752912946141e-01 1.612395065994542964e-01 2.112456054487409141e+00 -6.120287496016677764e+00 -6.497719324596795687e-02 1.704308685501805575e-03 -1.690137118285719520e-03 -9.183969305611777365e-04
-1.394937492124084244e+00 2.875817190735270312e-01 1.620494807634740297e-01 1.938529745230517243e+00 -5.994780591728298802e+00 -1.482044104019455411e-01 1.571349515457654087e-03 -1.409783498134939937e-03 -1.077688605205116747e-03
-2.376037951676706506e+00 1.956163566592794334e+00 -1.252136709050363894e+00 2.897146992480605920e+00 -7.189167708345348906e+00 6.307435444788804801e-01 1.866061931264205963e-03 -1.851620746493788227e-03 -9.690861499763957481e-04
-2.284695677481032750e+00 1.523546029906178045e+00 -1.754364939776280607e+00 2.705776103736401872e+00 -6.786249944590801775e+00 9.649185448897532047e-02 1.865041137439768125e-03 -1.877272951454053490e-03 -9.291307987307549469e-04
-2.231574050697812783e+00 1.350284179205418766e+00 -1.624945177817616271e+00 2.578682680995142640e+00 -6.722649705654509589e+00 1.803237414576015496e-01 1.811691596973231087e-03 -1.768886879068873146e-03 -9.876635800249544510e-04
-2.135382196318872605e+00 8.529999339049941787e-01 -1.347101826402372193e+00 2.099412904739898167e+00 -6.433921038908248846e+00 1.260419744571930067e-01 1.734065896608348676e-03 -1.620924161770153846e-03 -1.056860082865932610e-03
-1.562438375693266046e+00 4.905590797242763701e-01 -1.332320709147424953e+00 2.161439302403536544e+00 -5.452760574343215261e+00 9.989905671430610035e-02 1.668031465383943996e-03 -1.551554431019200710e-03 -1.043316945808399777e-03
-1.128684560314535013e+00 -5.516085690143448517e-01 -4.458006057703691738e-01 1.418400070591640416e+00 -5.160464583227033053e+00 1.424884269918321733e-01 1.892749157308522105e-03 -2.046451083694423700e-03 -7.434916427238826746e-04
-1.002915050725055490e+00 -7.710397524007291947e-01 -4.604605101933083589e-01 1.492518824787093523e+00 -5.078809292689344446e+00 -7.183219163445997424e-03 1.856033911945973369e-03 -1.978227464108096509e-03 -7.743087585833178252e-04
-7.025410986468119123e-01 -1.805360060499690888e+00 2.096493343042735713e-01 1.556829031946214137e-01 -5.713203694216594464e+00 8.769499157090090424e-01 1.739900667141293118e-03 -1.655908221634301613e-03 -1.035226761851811440e-03
-9.677513843334694110e-01 -1.280255769797323140e+00 -4.927210143595870395e-01 7.115579040643165154e-01 -5.882460274750557438e+00 -3.326359246883718868e-01 2.012520624989747303e-03 -2.234122304873187304e-03 -6.934217341358155616e-04
-1.010344753575661336e+00 -9.374701826003766225e-01 -2.174072379953236878e-01 4.781459984313936040e-01 -5.796106656545921609e+00 3.823354666558298476e-02 2.130882607735306699e-03 -2.519082400667121621e-03 -5.036697367894460691e-04
-1.113504890059552777e+00 -3.395336079920774353e-01 -4.653128421717993568e-01 4.040717071003738781e-01 -6.249324523691408118e+00 6.628774313593612799e-01 2.612464964140566101e-03 -3.517124420050051978e-03 4.828251870131103872e-05
-1.128316404746434243e+00 -3.792127172411856595e-01 -1.222473896366660373e-01 4.186195498786533520e-01 -5.888196031173614564e+00 -4.758894704133878051e-01 2.425666986353939864e-03 -3.152843008320587934e-03 -1.326501906575874813e-04
-1.022131264804728712e+00 -4.401387302647792321e-01 -2.945779042301810424e-01 4.513617780811056690e-01 -5.853204480134492016e+00 -7.828543893612156523e-01 2.586305760740952118e-03 -3.507627127483988784e-03 8.200600316091784421e-05
-1.025896290527905652e+00 -7.101933673503173505e-01 -3.790881150855198722e-01 8.629015055217835739e-01 -5.556182878228684174e+00 -6.639231563133254355e-01 2.301936923244698660e-03 -2.920785726153775092e-03 -2.340962787800867327e-04
-5.215662806085561432e-01 -1.960285704088932102e+00 -3.106650182652488823e+00 1.312447505927058167e+00 -6.009980953873984788e+00 -3.409394608934681603e-01 2.165743314315500198e-03 -2.577030723874470033e-03 -4.742532331753264874e-04
-3.989875952527999203e-01 -2.282391323323368582e+00 -4.480150851156869507e+00 2.002260815966904417e+00 -6.668237843727746750e+00 -1.293963081063455867e-01 2.169202309429567755e-03 -2.530882851614918265e-03 -5.468169290205288991e-04
-6.892566562296921218e-01 -2.167027559612389798e+00 -4.242557785693191086e+00 1.998855546556539853e+00 -6.714811984392236255e+00 6.296326895656023659e-02 1.850046420102834186e-03 -1.863559168045088570e-03 -9.221590363927487100e-04
-9.624061094010734063e-01 -1.981245625203687855e+00 -2.687153367169069274e+00 9.744148605309834732e-01 -6.101261834786045668e+00 9.926332768829851383e-02 1.583438895575486546e-03 -1.305117941466499114e-03 -1.239834506476876919e-03
-7.120118683171905438e-01 -2.922363802857506077e+00 -3.066031384797458959e+00 6.418267246269180326e-01 -6.719379313418909483e+00 9.919940268319081822e-01 1.441603125395406367e-03 -9.589983780322608453e-04 -1.478081649752849627e-03
-3.359985323423946291e-01 -3.256379842466782470e+00 -2.955271841345858519e+00 1.072387450504799444e+00 -7.067815783812468666e+00 2.570154800169931697e+00 1.938799174532809810e-03 -1.970744003399356285e-03 -9.249339446714601592e-04
-1.089472946757821248e-01 -3.625551608551280669e+00 6.141130529312248676e-01 9.638518851947277533e-01 -7.047397818161962313e+00 9.026990200598332681e-01 2.447848471521978445e-04 1.506533641515309194e-03 -2.857206482384915154e-03
-3.385723906403019789e-01 -3.624780378327251640e+00 4.851283803708338338e-01 1.103327698760208753e+00 -6.854102485550800594e+00 3.761651842933348977e-01 4.209434531834803372e-04 1.152745235776637955e-03 -2.663959624470985804e-03
-2.289884185634298852e-01 -3.424458141769584962e+00 1.382975969421523788e+00 1.260832823425537486e+00 -6.560778682737016254e+00 1.004378799668264266e+00 -1.376194539220292079e-04 2.254935562490648256e-03 -3.236582526240242789e-03
-1.476272025044389036e+00 -2.311194112950648361e+00 1.116536460814171905e+00 1.240152290300483351e+00 -6.449190389625061748e+00 9.756623495498395471e-02 3.062445800785533381e-04 1.363590539963884830e-03 -2.752368510657249388e-03
-1.376429046993783878e+00 -2.365665197021877830e+00 1.381986685803319403e+00 1.207497163633232118e+00 -6.540043015954031702e+00 2.697061964101674647e-01 4.542717782838076417e-04 1.072636224262142569e-03 -2.604459706571571158e-03
-7.724777049825419795e-01 -3.976982744199531350e+00 2.114449862265134872e+00 1.194531599944555378e+00 -7.712116902769878379e+00 3.186568278881253935e+00 1.016602663063952833e-03 -2.530768442951351893e-05 -2.046283105199542957e-03
-5.257885786162626029e-01 -4.762755747572910536e+00 4.279377953177451843e+00 2.920557480810277440e+00 -7.448782895804670900e+00 1.578280789996686639e+00 3.129557841818548288e-04 1.392042277282508605e-03 -2.804013887576610464e-03
-9.033670609083614966e-01 -3.882013530194337925e+00 6.879334393396102643e-01 9.013776255916688962e-01 -6.815004432119046385e+00 2.391165821387401191e+00 1.278534883074209901e-03 -5.472882657180347561e-04 -1.771901092269376589e-03
-9.846507530494997829e-01 -3.644074519908674148e+00 8.102086370850856145e-01 8.639301857483245861e-01 -7.153254653627493909e+00 1.997245018050878063e+00 1.331974489028360216e-03 -6.598945473805866661e-04 -1.707064578234316439e-03
-1.293583958117833665e+00 -2.751331932089031707e+00 7.680659510638506715e-01 8.321198960665537880e-01 -7.057751629865470555e+00 1.273898644832883287e+00 1.170319879630344435e-03 -3.567591281254849436e-04 -1.849384712410316860e-03
-7.184383742287847596e-01 -3.973852531919896514e+00 1.673759275243398736e+00 1.164665216628321120e+00 -7.688580875329535047e+00 2.410735109152158273e+00 1.278145017266785286e-03 -5.625438155000897500e-04 -1.747656701335198459e-03
-1.755681889458126976e+00 -2.476410468346177396e+00 1.042287669522999227e+00 2.361146101683898380e+00 -7.429696564909569645e+00 5.627775337639207009e-01 5.871623540937411043e-04 8.471141523600090976e-04 -2.520668415948109069e-03
-1.703791679718525076e+00 -2.910820677717872229e+00 1.233536535385075128e+00 2.812518492893581801e+00 -6.975719727448497665e+00 9.769120609879523576e-01 7.086050581063048793e-04 6.101754808561033264e-04 -2.397891413931634713e-03
-1.324836179000489444e+00 -2.171776001689367686e+00 1.377159147420206287e+00 1.526254014925989111e+00 -8.656588352348723703e+00 9.930001642899091152e-01 1.396225272270313136e-03 -8.088934479007900066e-04 -1.613070574478349742e-03
-1.294189925078551795e+00 -2.190848678013153084e+00 1.347497872148244902e+00 1.495168361124463940e+00 -8.646114463069718425e+00 9.660631228769229750e-01 1.403856896356179369e-03 -8.257722333521694096e-04 -1.602769090024290088e-03
-1.028573598312210624e+00 -2.749423252019012054e+00 1.634794047318578913e+00 2.198853142595628363e+00 -9.236111876108182628e+00 1.006136818571910396e+00 1.386341145195510265e-03 -7.665695385518785879e-04 -1.657353182483759305e-03
-9.302227256960604596e-01 -2.915310309646991449e+00 1.710731279071191047e+00 2.339775694739878897e+00 -9.174846871328060871e+00 1.265419709918033764e+00 1.415484957381270888e-03 -8.215778335793357499e-04 -1.631298473709776042e-03
-8.899790293346510062e-01 -2.909641588517224875e+00 1.671146852510858594e+00 2.209063364727891443e+00 -9.241498658686458256e+00 1.437974305105556461e+00 1.406280591040868794e-03 -7.982526872516663291e-04 -1.649327906003324141e-03
-6.220368341729120010e-01 -2.765576074181036681e+00 1.770599316844602811e+00 1.840655031565964439e+00 -9.698841338448218607e+00 1.699227248402133128e+00 1.533008913187724424e-03 -1.066698603057034686e-03 -1.499649045203062248e-03
-1.299766318328307246e+00 -1.548852181760385527e+00 3.796083979655631158e-01 1.299592849461476352e+00 -8.804454516324542013e+00 3.057732130893753286e-01 1.204183015245429865e-03 -4.382035475324645366e-04 -1.804843149969150365e-03
-9.961646803178981768e-01 -1.954696750036056585e+00 4.642099749887238502e-01 1.452969106755780393e+00 -9.095263996118911010e+00 -2.898988570002939968e-01 1.401308228920906084e-03 -8.626005903890166882e-04 -1.551112700164843745e-03
-9.132178924526687114e-01 -2.161330403712731218e+00 3.190450661485138006e-01 2.541378351748440956e+00 -9.122866610979116331e+00 3.625476108878920023e-01 1.275807014052932542e-03 -5.883509956318308488e-04 -1.718767489275215129e-03
-1.245284667213653274e+00 -2.056955746470724655e+00 -2.120689435780727106e-01 2.536887892759077001e+00 -7.929710897851917295e+00 -4.066267440655542131e-01 1.231729039872755038e-03 -5.084867556859863852e-04 -1.744897734784707066e-03
-1.237635788002875215e+00 -2.631619093710058976e+00 -1.434835016091540405e+00 6.453249081537289378e+00 -6.680762204879440169e+00 4.710011446662192292e-01 7.427806339266864941e-04 5.074047759419993836e-04 -2.310614441415744999e-03
-2.911660340548715808e+00 -1.816700682547298662e+00 -6.058369716702078911e-01 7.329903485367371907e+00 -8.747572295312325608e+00 2.748401200995062021e-01 6.477910981279246146e-04 7.458132022072136566e-04 -2.486696872605738146e-03
-2.922277900392094452e+00 -1.661594767050314836e+00 -5.758272377289981314e-01 6.983013311105827903e+00 -8.513273173295551999e+00 3.484440019296339841e-01 6.240979760920021451e-04 7.849691950155923779e-04 -2.499157605330508923e-03
-2.935180916230186732e+00 -1.686214992279835290e+00 -6.171817281048763704e-01 7.427153170216105771e+00 -8.566960548890691030e+00 4.282199895495408803e-01 6.387375599250614015e-04 7.557559673735134240e-04 -2.483513464545393165e-03
-3.731262956163829081e+00 -1.874804851150593477e+00 -9.260036902191437491e-02 6.031109249380312676e+00 -7.680048069610503347e+00 4.665371789740926367e-01 8.769562351103963455e-04 2.665891812855145050e-04 -2.208510156189970146e-03
-3.856453643495028505e+00 -1.813643260971916638e+00 1.259093554866528575e-01 5.663564851251090992e+00 -7.423709771691476611e+00 3.743559288000521956e-01 8.552068113076698739e-04 3.051119291073523605e-04 -2.222626677213097781e-03
-4.261187949204325420e+00 -1.840945804663877805e+00 3.823738589524920961e-01 5.226432802925071286e+00 -7.169126280456451283e+00 1.616382693803462001e-01 7.943646251620953627e-04 4.349930598257964985e-04 -2.298637127178843487e-03
-4.089688398113168866e+00 -1.989223958251977509e+00 1.627743168382715933e-01 5.383600629380256741e+00 -7.349117389182017845e+00 3.662208580366552724e-01 8.066746852749087128e-04 4.143184410581525652e-04 -2.292183236826975286e-03
-4.770327270118937868e+00 -3.743940163711435787e+00 -1.563897814188114133e+00 5.747204853996281670e+00 -9.864433975855430248e+00 4.492303259460239673e-01 1.034706786386424548e-03 -1.854077367296535562e-05 -2.089582638875804674e-03
-3.943809532398342199e+00 -3.837729106939601564e+00 -1.162812198701259403e+00 4.455819846233183945e+00 -8.916708281563682448e+00 1.172524500567546202e+00 1.016955806842506161e-03 -2.208083187845572004e-06 -2.078833817066140857e-03
-3.808196464396366832e+00 -3.252734934493382468e+00 -6.591698907870089386e-01 4.507670366298911269e+00 -9.050579732939251443e+00 9.222310376410973731e-01 9.947460022836759810e-04 5.627171335154275682e-05 -2.124172625080827503e-03
-3.540476486377040821e+00 -2.011771395429342135e+00 1.819989338028231707e-01 3.787210900997702634e+00 -7.896552159711623275e+00 7.195281328561826673e-01 9.255114988867310351e-04 1.686224164999300303e-04 -2.156441790319645058e-03
-3.681015948036059804e+00 -2.433568681278778456e+00 9.213788310240667023e-02 4.813410092559290199e+00 -7.960862576728818141e+00 1.044690553594401106e+00 9.358620370499942361e-04 1.717620041030248857e-04 -2.181499338209533234e-03
-3.722617544255571786e+00 -2.691906062756204143e+00 -1.172352741403512866e-01 5.192154184897476377e+00 -7.758438503757334459e+00 1.179606772838891260e+00 8.693194131160514749e-04 3.109351230735038930e-04 -2.261226123377865077e-03
-3.741439943238261456e+00 -2.766434035507553180e+00 -1.742494172909003214e-01 5.263123387038766587e+00 -7.799719285223317478e+00 1.194711390552395613e+00 8.687824516302454806e-04 3.138762989575124337e-04 -2.264597508687138556e-03
-3.761299242359864348e+00 -2.788396492320916131e+00 -1.956617294994440481e-01 5.334710363536387945e+00 -7.827241049318812927e+00 1.186753270270741289e+00 8.593889777343121251e-04 3.352325029731390276e-04 -2.278352450420336427e-03
-3.766401023546985805e+00 -2.794644633562185287e+00 -1.969221566558898018e-01 5.339827186156419714e+00 -7.839516816776448849e+00 1.191027573339350720e+00 8.639443197247728690e-04 3.262262833605791314e-04 -2.273964662993554868e-03
-3.724122031382570253e+00 -1.740798904653051427e+00 6.290826514720302409e-01 9.767355381476150455e-01 -7.632229002802716877e+00 -5.190102514048517968e-01 1.227614141163861118e-03 -4.275082000993476279e-04 -1.850895034479133061e-03
-3.819243068175860678e+00 -1.181222272200311840e+00 8.206441958916004253e-01 -2.143312104751484704e-01 -7.228135098169145678e+00 -7.580790143298745676e-01 1.339836054955284963e-03 -6.551622587352498453e-04 -1.729192878574919903e-03
-4.162248209435165158e+00 -1.860852856844709802e+00 1.493773614957650819e+00 3.000130127695593174e+00 -6.944245196246809471e+00 -2.307980988024743940e+00 1.181228123630752216e-03 -3.419409527985547851e-04 -1.883857564568835975e-03
-4.218975332412165713e+00 -1.844056213232221131e+00 1.515696202895101763e+00 2.981347071584700359e+00 -7.045605109909106822e+00 -2.313852888231790583e+00 1.231780195033999612e-03 -4.397350080478472367e-04 -1.835993081256361839e-03
-3.650971893100968479e+00 -1.359836424034426283e+00 1.051534906721794504e+00 7.550164496500286759e-01 -6.870490603144684627e+00 -1.690977623278939745e+00 1.375221973542967852e-03 -7.420804631536131145e-04 -1.665476240928489985e-03
-3.663490553265917882e+00 -1.453405793665281998e+00 9.403676804517484555e-01 7.977811791783251394e-01 -6.755215168118271940e+00 -1.615432655480358193e+00 1.359614241476212598e-03 -7.141760716810675088e-04 -1.676528510749946289e-03
-3.625676261649033449e+00 -1.502986846674741361e+00 8.960264334745087211e-01 7.960644860341917761e-01 -6.704967615859329655e+00 -1.583506902104367731e+00 1.357051659999441995e-03 -7.134716238948789289e-04 -1.672570944687779351e-03
-3.555610692000692907e+00 -1.505378121670225333e+00 7.332425501455603900e-01 1.014484830328278520e+00 -6.609678012522702595e+00 -1.534730454726162208e+00 1.333940856595186531e-03 -6.692987865482679516e-04 -1.693015814638030182e-03
-3.580767646420139005e+00 -1.518253099511615023e+00 7.235744165813093876e-01 1.014002595401974238e+00 -6.611448521923319888e+00 -1.549550858243333273e+00 1.343207858402403320e-03 -6.886865776630224367e-04 -1.681763782659983445e-03
-3.626195910666548450e+00 -1.485792455475983598e+00 7.465972721029876524e-01 9.790556715330380744e-01 -6.684208887899310447e+00 -1.574108243545670138e+00 1.329196639736491149e-03 -6.591425177129542519e-04 -1.699305250368258807e-03
-3.640769048817675824e+00 -1.476714963280957749e+00 7.524073210540802581e-01 9.784215123809454351e-01 -6.688530167827870798e+00 -1.571496067328438162e+00 1.329035581443900518e-03 -6.594835710600308477e-04 -1.698546757420624047e-03
-5.379478958191866056e+00 -1.161265165987348968e+00 8.236592580404256125e-01 1.124095538628941071e+00 -6.362187365276894546e+00 -3.067948653073879761e+00 1.525278796661933174e-03 -1.004947195650354383e-03 -1.561650401069165006e-03
-4.698146847311207353e+00 -1.146126048202613212e+00 1.015062045750379838e+00 5.194279623052266981e-01 -7.131214371142128527e+00 -2.459929844821824751e+00 1.494449300864465844e-03 -9.586018346434113570e-04 -1.572987761323076496e-03
-4.843809838232865594e+00 -1.039056497349267527e+00 1.001363090640882358e+00 4.374031184456638188e-01 -7.130935545258672015e+00 -2.387036209041400348e+00 1.508266769464270156e-03 -9.910852890625074935e-04 -1.551309979663699403e-03
-5.053823062355212059e+00 -1.000406165245788515e-01 -5.747280463559047980e-01 1.332951125082998178e+00 -5.782322637373004781e+00 -2.469390419706406714e+00 1.005765523088467768e-03 -2.977817370018287068e-05 -2.013186649726564359e-03
-5.575529910546825896e+00 8.224125854657060586e-01 -3.167136141187891774e-01 1.493147727572920802e+00 -6.141783187610085015e+00 -2.891890335258737732e+00 1.415984714334975192e-03 -8.413816308903309575e-04 -1.593438051670278705e-03
-5.445928025107370729e+00 5.085089646864647817e-01 -2.885086334826385546e-01 1.499418070663929070e+00 -6.091868248709364053e+00 -4.067345456971709794e+00 1.139744581581746997e-03 -2.881193509440438828e-04 -1.886247653967266808e-03
-5.463085805656533900e+00 5.147052525762583208e-01 -3.071807640440398224e-01 1.493894322693420929e+00 -6.092610881611709495e+00 -4.105074466108558973e+00 1.122244906195726203e-03 -2.534564549253792622e-04 -1.904275854307643703e-03
-5.076514436443098965e+00 3.562554725584807791e-01 -1.588406239673674780e-01 1.452312713399206423e+00 -5.911864409770480222e+00 -3.662803734269564959e+00 1.081914118653555523e-03 -1.877617196236521652e-04 -1.923606679447364270e-03
-4.795373392792937395e+00 6.820751715610214871e-01 8.314718075286342547e-02 4.855260232431946044e-01 -6.070371976103826839e+00 -1.270152405107089599e+00 1.149255255938114954e-03 -3.280419684721565818e-04 -1.851541884088699335e-03
-5.226309188569464581e+00 1.374741429265602388e+00 3.770044642590615891e-01 1.052939660951507150e+00 -5.772995600317429421e+00 -1.913839996178871239e+00 1.333596657831119265e-03 -7.301546572407631181e-04 -1.601082985305257288e-03
